OBJECTID,PWGRID,OWNEDBY,STATUS,Code Name,Portal Destination,Risk Level,ID,X-coord,Y-coord,longitude,latitude
483,36-452,CS,ACT,eosrgoleman,Asymmetrical Spring,"You should bring a group, a guide, a weapon, and a healer.",49645,7538029.821,452991.0636,-123.06244954599998,44.88030831000003
484,36-452,CS,ACT,emoaelgrons,Forbidden Refuge,You should bring a group.,49646,7538049.258,452820.648,-123.06235374399995,44.87984278600004
485,48-472,CS,ACT,rseegnomoal,Verdant Chapel,You should bring a group.,49648,7550388.918,472836.5617,-123.01717570499994,44.93578308200006
494,33-450,CS,ACT,nsmeoragloe,Tempestuous Field,You should be fine.,50242,7535969.676,450412.6886,-123.07007728899998,44.87305991800008
495,33-450,CS,ACT,ooesagelnrm,Mystical Ward,This is probably your last adventure.,50261,7536040.962,450358.5764,-123.06979579899996,44.87291778200006
496,33-450,CS,ACT,eanosmorelg,Subterranean Meadow,"You should bring a group, a guide, and a weapon.",50263,7536140.75,450354.9209,-123.06941060599996,44.87291646500006
497,33-450,CS,ACT,omoeenrlags,Misty Pond,"You should bring a group, a guide, a weapon, and a healer.",50264,7536139.669,450348.085,-123.06941393599999,44.87289762900008
498,33-450,CS,ACT,agosreemnlo,Wistful Ward,This is probably your last adventure.,50265,7536030.927,450351.8871,-123.06983367199996,44.87289856700005
499,33-450,CS,ACT,ronmgesoale,Sandy Sound,"You should bring a group, a guide, a weapon, and a healer.",50266,7535878.594,450364.8468,-123.07042259499997,44.87292080700007
500,33-450,CS,ACT,oasemlrogen,Luxuriant Crescent,You might want to bring a friend.,50267,7535922.674,450363.1135,-123.07025242799995,44.872919902000035
501,48-446,CS,ACT,ogsrlnmaeeo,Sweltering Barrow,You should bring a group and a guide.,50269,7550501.201,447644.4341,-123.01371582899998,44.86672423700003
506,33-454,CS,ACT,sarnegmeloo,Pulsing Quarry,You should be fine.,50882,7536432.419,454412.6932,-123.06878366099994,44.88406675400006
507,33-454,CS,ACT,rsoglaenoem,Winding Sierra,You should bring a group.,50883,7536414.892,454499.5945,-123.06886190699998,44.88430347600007
508,33-454,CS,ACT,lognmaesero,Flickering River,You might want to bring a friend.,50884,7536477.913,454574.7247,-123.06862808899996,44.88451494900005
509,33-454,CS,ACT,egaonoelsmr,Warped Monument,You should be fine.,50885,7537596.989,455715.8921,-123.06445222699995,44.887741091000066
510,36-456,CS,ACT,eooalmgesnr,Untamed Manor,You might want to bring a friend.,50886,7538118.013,456089.3041,-123.06248852899995,44.88881018500007
511,45-452,CS,ACT,esenolgoram,Enigmatic Jungle,"You should bring a group, a guide, a weapon, and a healer.",51202,7547257.21,453391.727,-123.026915498,44.88220387000007
512,45-452,CS,ACT,asonregmeol,Silvered Tundra,You might want to bring a friend.,51203,7547555.639,453379.6175,-123.02576320699995,44.882196263000026
513,45-452,CS,ACT,rlsongameoe,Smoldering Dale,"You should bring a group, a guide, and a weapon.",51204,7547856.709,453367.5804,-123.02460073699996,44.88218906900005
514,45-452,CS,ACT,leoroganems,Looming Badlands,You should be fine.,51205,7548157.36,453357.5328,-123.02344012599997,44.882187282000075
515,45-452,CS,ACT,rmsgeeooanl,Sinister Mesa,"You should bring a group, a guide, a weapon, and a healer.",51206,7548504.984,453341.7195,-123.02209767899996,44.88217369800003
516,45-452,CS,ACT,nleosgorame,Insidious Pass,"You should bring a group, a guide, a weapon, and a healer.",51207,7548757.2,453331.2192,-123.02112379099998,44.88216649900005
517,45-452,CS,ACT,lgonmeoaers,Sunken Boutique,You should bring a group.,51208,7549055.87,453320.4675,-123.019970737,44.88216257700003
518,45-452,CS,ACT,emanelrsoog,Shrouded Precinct,"You should bring a group, a guide, and a weapon.",51209,7549346.067,453335.853,-123.01885349999998,44.88222957800008
519,45-452,CS,ACT,oeersmglona,Shimmering Precinct,This is probably your last adventure.,51210,7549638.981,453394.644,-123.01773099599995,44.88241580400006
520,48-452,CS,ACT,nomleoaergs,Enchanted Fjord,"You should bring a group, a guide, a weapon, and a healer.",51211,7549917.395,453494.5138,-123.016669343,44.88271340400007
521,45-452,CS,ACT,rolgsenmoae,Whispering Geyser,You should bring a group and a guide.,51212,7548282.119,453623.8488,-123.02299110099995,44.88292811700006
522,48-452,CS,ACT,sgoarnlmeoe,Forbidden Estuary,"You should bring a group, a guide, a weapon, and a healer.",51213,7550307.869,453680.8081,-123.01518590999996,44.88325751100007
523,48-452,CS,ACT,aemgeosrnol,Soaring Colosseum,"You should bring a group, a guide, and a weapon.",51214,7550570.265,453817.0233,-123.01419036199997,44.88365336800007
524,48-452,CS,ACT,oselneormga,Meandering Cape,"You should bring a group, a guide, and a weapon.",51215,7550832.439,453948.0823,-123.01319503899998,44.88403506000003
525,48-454,CS,ACT,omagrenosel,Soaring Orchard,You should be fine.,51216,7550931.66,453998.4442,-123.01281844199997,44.88418160000003
526,48-454,CS,ACT,monreogleas,Serene Fjord,You should bring a group.,51217,7551610.526,454317.2822,-123.01023864299998,44.885113629000045
529,51-454,CS,ACT,egnmaeorols,Opulent Crescent,This is probably your last adventure.,51842,7553270.221,454413.7982,-123.00384951999996,44.88551949400005
530,51-462,CS,ACT,oseagormenl,Dusky Bayou,You might want to bring a friend.,44504,7554669.077,463791.226,-122.999573995,44.91134822200007
531,51-462,CS,ACT,asoeornegml,Mystical Kingdom,This is probably your last adventure.,44505,7554717.94,463705.4675,-122.99937522899995,44.91111724500007
532,51-462,CS,ACT,rosemgolane,Decayed Waste,"You should bring a group, a guide, a weapon, and a healer.",44506,7554764.808,463611.7313,-122.99918320799998,44.91086422600006
533,51-462,CS,ACT,ogrsmeaelno,Luminous Bunker,You should bring a group.,44507,7554735.889,463883.9652,-122.99932728699997,44.91160815200004
534,51-464,CS,ACT,ogeaenlsmor,Contorted Bayou,You might want to bring a friend.,44508,7554776.774,463967.2306,-122.99917948199999,44.91183990800005
535,51-462,CS,ACT,negseoalrom,Flourishing Borough,This is probably your last adventure.,44509,7554815.664,463875.9875,-122.99901853699998,44.91159304700005
536,51-464,CS,ACT,oaeoglmnser,Enigmatic Dale,You should bring a group and a guide.,44510,7555041.03,464077.919,-122.99817310299994,44.91216579400003
538,51-464,CS,ACT,loerensmago,Tangled Hamlet,"You should bring a group, a guide, and a weapon.",44512,7554853.558,464028.0594,-122.998890486,44.91201319500004
539,51-464,CS,ACT,noosmrleega,Verdant Summit,You should bring a group.,44513,7554966.24,463995.1519,-122.99845179,44.91193253100005
542,36-452,CS,ACT,mnsleoargeo,Nautical Gate,This is probably your last adventure.,45123,7539063.782,452588.8025,-123.058413326,44.87929533000005
543,36-452,CS,ACT,elromsangoe,Brilliant Glen,"You should bring a group, a guide, a weapon, and a healer.",45124,7539068.819,452513.8084,-123.05838474399997,44.87909016100008
577,48-472,CS,ACT,mgnorsoelae,Delirious Nook,"You should bring a group, a guide, and a weapon.",47362,7550519.777,472815.0335,-123.01666801099998,44.93573523900005
578,39-462,CS,ACT,ogsonemaler,Shadowy Valley,"You should bring a group, a guide, a weapon, and a healer.",47707,7543741.263,462479.1617,-123.04157675,44.90681595800004
579,42-462,CS,ACT,leoogeanrsm,Ethereal Gorge,This is probably your last adventure.,47708,7543837.653,462595.1975,-123.04121897299996,44.907142402000034
584,51-486,CS,ACT,onrgaleeoms,Celestial Monument,"You should bring a group, a guide, a weapon, and a healer.",47714,7555209.266,486418.6985,-123.00019238399994,44.973431179000045
596,45-478,CS,ACT,neragoslmoe,Bejeweled Steppes,You should bring a group.,39362,7548501.691,478982.6401,-123.02520194999994,44.95247195700006
597,D33-454,CS,ACT,oarmenselog,Starlit Jungle,This is probably your last adventure.,39682,7537121.14,455370.1506,-123.06624502099999,44.886751762000074
598,33-454,CS,ACT,lrgeoesmano,Asymmetrical Ravine,You should bring a group.,40005,7536340.467,454305.8333,-123.06912515199997,44.88376576700006
599,,CS,ACT,aoermnlogse,Turbulent Hill,You should bring a group and a guide.,40322,7536691.282,454795.1801,-123.06783228799998,44.88513795500006
600,,CS,ACT,nsmgrlaeooe,Gleaming Sanctum,This is probably your last adventure.,40323,7536698.489,454789.106,-123.06780375099999,44.885121930000025
601,33-454,CS,ACT,esegoalmnro,Cavernous Hollow,You should bring a group.,40324,7536822.024,454933.0135,-123.06734498499998,44.885527237000076
602,33-454,CS,ACT,naesgerooml,Infinite Town,You should bring a group.,40325,7536814.382,454939.5981,-123.06737526299997,44.885544623000044
603,30-488,CS,PROP,mgelreaonso,Spectral Gulch,You should be fine.,41286,7532626.6,488949.2087,-123.087727498,44.97841869200005
607,45-470,CS,ACT,neormlsgeoa,Delirious Glen,You should bring a group.,41923,7546805.61,470366.439,-123.03070813499994,44.92870385900005
608,51-458,CS,ACT,olreeoasmgn,Hidden Village,This is probably your last adventure.,41925,7553987.534,459770.5043,-123.00172306199994,44.90026682700005
609,51-458,CS,ACT,enlmsoeagro,Secluded Spire,"You should bring a group, a guide, and a weapon.",41926,7553989.62,459862.417,-123.00172599899997,44.90051899900004
610,51-458,CS,ACT,somglneroae,Untamed Colosseum,You should bring a group.,41927,7553942.215,459863.5207,-123.001909,44.900517999000044
611,51-460,CS,ACT,omoeelnsgar,Tangled Tavern,You should be fine.,41928,7553442.949,460672.5515,-123.00393170599995,44.90269368300005
622,54-462,CS,ACT,nrlaomseego,Shadowy Garrison,You should bring a group and a guide.,42562,7556189.992,462340.2503,-122.99353299899997,44.90749899900004
623,48-460,CS,ACT,maerelsngoo,Frigid Ranch,You should be fine.,42578,7551676.574,461412.5636,-123.010834596,44.90457220900004
624,48-460,CS,ACT,nraegmoosle,Watery Monument,"You should bring a group, a guide, a weapon, and a healer.",42579,7552126.232,461836.583,-123.00915071299994,44.90577304400006
625,33-454,CS,ACT,oeesalrnogm,Searing Mountain,You might want to bring a friend.,42599,7537055.499,455190.7871,-123.06647618799997,44.88625429700005
645,51-464,CS,ACT,sgalenomero,Whispering Glade,"You should bring a group, a guide, and a weapon.",44499,7554477.616,464098.3615,-123.00034939399995,44.91217404100007
646,51-464,CS,ACT,lreosnagemo,Starlit Atoll,You should bring a group.,44500,7554528.473,464035.5384,-123.00014566799996,44.91200611600004
647,51-464,CS,ACT,oengsmroale,Pallid Sierra,"You should bring a group, a guide, and a weapon.",44501,7554562.377,463993.6562,-123.00000984999997,44.91189416600008
648,51-464,CS,ACT,rsaemoegoln,Undulating Hill,"You should bring a group, a guide, a weapon, and a healer.",44502,7554617.223,463977.7011,-122.99979633199996,44.91185507700004
649,51-462,CS,ACT,aromoenegls,Scalding Moor,"You should bring a group, a guide, and a weapon.",44503,7554680.046,463890.9455,-122.99954357999997,44.91162255100005
650,51-460,CS,ACT,omosranglee,Stark Castle,You should be fine.,25212,7553682.905,461765.0814,-123.00313664799995,44.905709443000035
651,51-460,CS,ACT,ograsemelno,Petrified Road,You might want to bring a friend.,25239,7555051.146,461750.1093,-122.99785629699994,44.90578453400008
652,48-460,CS,ACT,gsonmreoeal,Twinkling Fjord,You should bring a group and a guide.,25302,7552727.435,461690.3839,-123.00681381799996,44.90542339800004
653,51-460,CS,ACT,mrenelsogoa,Brilliant Scar,"You should bring a group, a guide, and a weapon.",25351,7554896.824,461636.0568,-122.99843804999995,44.905458751000026
654,48-460,CS,ACT,rlanogsoeem,Haunted Mountain,This is probably your last adventure.,25459,7552769.971,461514.6335,-123.00662867499994,44.90494516700005
655,51-460,CS,ACT,egomeoarsnl,Subterranean Gulf,You might want to bring a friend.,25534,7553477.812,461423.436,-123.00388701699995,44.90475533100005
656,51-460,CS,ACT,aeoesglrnom,Searing Ridge,"You should bring a group, a guide, a weapon, and a healer.",25544,7553667.359,461415.0699,-123.003154774,44.904748502000075
657,51-460,CS,ACT,oearlgemnso,Inverted Bivouac,You should bring a group and a guide.,25576,7555256.074,461367.7841,-122.99702009999999,44.90475369200004
658,51-460,CS,ACT,nmeorgesloa,Azure Sanctuary,You should bring a group.,25630,7555063.243,461324.3766,-122.99775883299998,44.904618335000066
659,51-460,CS,ACT,oonlmsraege,Bountiful Range,"You should bring a group, a guide, and a weapon.",25638,7555283.859,461315.7329,-122.99690670099994,44.904613339000036
660,51-460,CS,ACT,gneseoarolm,Moldering Fjord,You should be fine.,25733,7555110.203,461237.0774,-122.99756725499998,44.90438297000003
661,51-460,CS,ACT,lamsnoergeo,Roaring Sanctuary,This is probably your last adventure.,25746,7553914.012,461334.5075,-123.00219359299996,44.90454858100003
662,51-460,CS,ACT,aegonresolm,Obsidian Plaza,You should be fine.,25950,7555473.959,460960.541,-122.99613097199995,44.903655625000056
663,51-460,CS,ACT,oeomarelgsn,Hallowed Crater,"You should bring a group, a guide, a weapon, and a healer.",26000,7553455.236,460914.3225,-123.00391322099995,44.90335758600003
664,51-460,CS,ACT,elomsrenago,Serpentine Bunker,You might want to bring a friend.,26014,7553645.003,460905.9383,-123.00318014399994,44.90335072700003
665,51-460,CS,ACT,segoeloamnr,Winding Quarters,You should bring a group and a guide.,26117,7552811.436,460737.4593,-123.00637566499995,44.90281793500003
666,51-460,CS,ACT,aelngosrmoe,Brilliant Castle,This is probably your last adventure.,26478,7554445.272,460270.8435,-123.00001706199998,44.90167745800005
667,51-460,CS,ACT,aolgenemrso,Tumultuous Highland,You should be fine.,26635,7554439.966,460071.7231,-123.00001375399995,44.90113108300005
668,51-458,CS,ACT,egalnreooms,Luxuriant Boutique,"You should bring a group, a guide, a weapon, and a healer.",26851,7554098.556,459773.6358,-123.00129516599998,44.90028484000004
669,51-458,CS,ACT,eregsamlono,Divine Ravine,This is probably your last adventure.,26865,7553940.247,459757.5581,-123.00190392699994,44.90022731600004
670,51-458,CS,ACT,gemelnorsoa,Charmed Meadow,You should be fine.,26867,7554030.799,459751.4167,-123.00155388599995,44.90021816900003
671,51-458,CS,ACT,oemlanegsro,Hollow Bog,You might want to bring a friend.,26869,7554096.926,459749.7238,-123.00129859799995,44.900219142000026
672,51-458,CS,ACT,ogenomeasrl,Desolate Dome,You might want to bring a friend.,26878,7554346.916,459743.4741,-123.00033350299998,44.90022323000005
673,51-458,CS,ACT,omrsaonegel,Golden Ranch,You should be fine.,26881,7554431.9,459741.0121,-123.00000537999995,44.900223693000044
674,51-458,CS,ACT,amgroeeonsl,Tranquil Warren,You might want to bring a friend.,26887,7554761.789,459732.6818,-122.99873182199997,44.900228843000036
675,51-458,CS,ACT,rnmloageeso,Unforgiving Isle,You should bring a group and a guide.,26935,7553820.463,459603.8599,-123.00234763199995,44.899795751000056
688,45-486,PVT,ACT,seloaoergnm,Vibrant Spire,You should bring a group and a guide.,2864,7549354.353,486027.8173,-123.02275946599997,44.97186035900006
690,36-476,PVT,ACT,srolmaeegno,Ominous Cape,You should bring a group.,12114,7540357.751,477058.689,-123.05641038599998,44.94649478300005
696,54-468,PVT,ACT,oeesarlogmn,Legendary Dune,You should bring a group and a guide.,19573,7557414.432,469197.0528,-122.98962449699997,44.92640177800007
705,48-464,CS,ACT,olaroesgemn,Forbidden Gorge,"You should bring a group, a guide, a weapon, and a healer.",11521,7552202.316,464877.1417,-123.00922162299997,44.91411573900007
706,45-472,CS,ACT,lemenorgoas,Zephyrous Boutique,This is probably your last adventure.,38437,7548090.764,472472.6096,-123.02600240899994,44.934588534000056
708,51-464,CS,ACT,enloasgroem,Parched Cape,You should bring a group.,21857,7554201.893,465340.6148,-123.001561687,44.915556493000054
709,51-464,CS,ACT,rgeloseoanm,Azure Sea,You might want to bring a friend.,21926,7553843.828,465254.4678,-123.00293300399994,44.91528989100004
710,51-464,CS,ACT,rnealomoseg,Gritty Pantry,You should be fine.,22003,7553637.319,465145.5449,-123.00371680199999,44.91497371000003
711,51-464,CS,ACT,mnoosaelgre,Stony Tundra,"You should bring a group, a guide, a weapon, and a healer.",22079,7553834.017,465052.2428,-123.00294667999998,44.914734621000036
712,51-464,CS,ACT,omsralnoege,Searing Ruins,You might want to bring a friend.,22144,7553126.939,464943.477,-123.00566193099996,44.91437631100007
713,51-464,CS,ACT,nemloarseog,Stark Pasture,You should be fine.,22163,7553628.626,464924.3527,-123.00372388799997,44.91436653400007
714,51-464,CS,ACT,osoealnermg,Reverberating Domain,You might want to bring a friend.,22254,7553823.501,464799.7303,-123.00295705999997,44.914041420000046
715,51-464,CS,ACT,lmoeonaresg,Reverberating Forge,This is probably your last adventure.,22295,7553221.428,464766.2297,-123.00527612999997,44.91389839300007
716,51-464,CS,ACT,norlmegsoea,Nautical Path,"You should bring a group, a guide, and a weapon.",22336,7553461.226,464725.8051,-123.00434604199995,44.91380795200007
717,51-464,CS,ACT,mrleneaogso,Forgotten Stronghold,"You should bring a group, a guide, a weapon, and a healer.",22405,7554171.478,464643.3278,-123.00159570799997,44.91364217300003
718,48-464,CS,ACT,omlsogrneae,Twinkling Spire,"You should bring a group, a guide, and a weapon.",22427,7551970.706,464618.6394,-123.01008428199998,44.91338727900006
