X,Y,OBJECTID,UNITTYPE,OWNEDBY,MAINTAINEDBY,STATUS,UNITID
7565174.538,463393.8573,929,MH,CS,CS,ACT,23688
7548886.008,476123.7421,934,MH,CS,CS,ACT,13561
7549943.003,475642.6719,935,CO,CS,CS,ACT,14224
7549866.982,475454.1047,936,CO,CS,CS,ACT,14565
7548944.015,476099.8166,937,MH,CS,CS,ACT,13618
7549343.856,475661.1224,938,MH,CS,CS,ACT,14209
7547031.453,482933.0085,946,CO,CS,CS,ACT,5109
7547019.082,482629.3812,947,CO,CS,CS,ACT,5341
7547018.776,482620.2211,948,CO,CS,CS,ACT,5358
7562776.408,460616.021,951,FCMH,CS,CS,ACT,26221
7541592.327,449491.2979,954,MH,CS,CS,ACT,34607
7541247.595,449446.1542,955,MH,CS,CS,ACT,34660
7554889.102,466567.4304,956,FCMH,CS,CS,ACT,21022
7545081.806,474054.8848,958,CO,CS,CS,ACT,16499
7558411.499,482152.1335,983,MH,CS,CS,ACT,5812
7558519.795,482128.6962,984,MH,CS,CS,ACT,5845
7536427.152,461808.1654,985,MH,CS,CS,ACT,25162
7551750.603,478145.7648,986,MH,CS,CS,ACT,10413
7559858.96,477844.3176,990,CO,CS,CS,ACT,74898
7560528.771,477701.2635,991,CO,CS,CS,ACT,74901
7560567.486,477698.0515,992,CO,CS,CS,ACT,74902
7561309.933,477627.4203,993,CO,CS,CS,ACT,74903
7561528.802,477580.0896,994,CO,CS,CS,ACT,74904
7561511.398,477482.8327,995,CO,CS,CS,ACT,74905
7561665.809,477434.5617,996,CO,CS,CS,ACT,74906
7561732.346,477432.4783,997,CO,CS,CS,ACT,74907
7554794.933,456682.6398,999,MH,CS,CS,ACT,75858
7546753.412,467604.7165,1000,CO,CS,CS,ACT,20530
7558092.798,474522.4154,1003,MH,CS,CS,ACT,15848
7541648.963,461801.6667,1006,MH,CS,CS,ACT,25173
7541666.35,461775.0735,1007,MH,CS,CS,ACT,25197
7558109.116,475123.0479,1008,MH,CS,CS,ACT,14995
7546731.636,483470.0072,1010,MH,CS,CS,ACT,4597
7546709.2,483243.4377,1011,MH,CS,CS,ACT,4772
7558099.22,474840.5039,1020,MH,CS,CS,ABND,15438
7558094.928,474597.5384,1021,MH,CS,CS,ACT,15713
7551092.012,480308.3698,1022,MH,CS,CS,ACT,7682
7551137.292,480305.7461,1023,MH,CS,CS,ACT,7689
7549424.934,479668.1522,1024,MH,CS,CS,ACT,8344
7556083.727,488715.3182,1025,WQTREE,CS,CS,ACT,1658
7556035.493,488604.919,1026,WQTREE,CS,CS,ACT,1684
7556985.777,488397.44,1027,FCMH,CS,CS,ACT,1746
7557157.565,488410.7838,1028,FCMH,CS,CS,ACT,1742
7557100.108,488371.9124,1029,MH,CS,CS,ACT,1754
7557154.124,488339.0164,1030,MH,CS,CS,ACT,1772
7555137.539,455647.8773,1031,MH,CS,CS,ACT,29545
7545835.736,474579.083,1032,MH,CS,CS,ACT,15770
7553733.413,489916.0528,1033,MH,CS,CS,ACT,1307
7546214.472,474360.7018,1034,MH,CS,CS,ACT,16040
7553633.555,490101.1814,1035,MH,CS,CS,ACT,1271
7555764.43,482130.8704,1036,MH,CS,CS,ACT,5822
7555744.503,481666.9508,1037,MH,CS,CS,ACT,6340
7535781.523,478231.0397,1038,MH,CS,CS,ACT,10321
7535741.934,478111.1348,1039,MH,CS,CS,ACT,10431
7535637.213,478114.2959,1040,MH,CS,CS,ACT,10439
7545857.614,474631.1066,1041,CO,CS,CS,ACT,15702
7562559.965,456712.4137,1042,MH,CS,CS,ACT,28732
7562525.963,456750.5919,1043,MH,CS,CS,ACT,28715
7547965.218,484904.9226,1044,MH,CS,CS,ACT,3599
7548022.048,484901.6972,1046,MH,CS,CS,ACT,3605
7547888.328,484657.0394,1047,MH,CS,CS,ACT,3789
7554884.104,466559.3005,1050,MH,CS,CS,ACT,21030
7554281.723,489315.1942,1051,MH,CS,CS,ACT,1526
7554133.245,489413.9738,1052,MH,CS,CS,ACT,1476
7554536.265,489227.3323,1053,MH,CS,CS,ACT,1548
7554776.692,489173.2037,1054,MH,CS,CS,ACT,1559
7554791.228,489177.0207,1055,CO,CS,CS,ACT,1556
7547539.816,473978.8842,1058,CO,CS,CS,ACT,16555
7532098.097,482467.7339,1062,MH,CS,CS,ACT,5504
7548088.258,479134.439,1063,MH,CS,CS,ACT,9164
7532169.887,483594.0653,1064,MH,CS,CS,ACT,76498
7532033.048,483626.7382,1065,CO,CS,CS,ACT,76499
7532030.444,483531.0351,1066,CO,CS,CS,ACT,76500
7558599.454,476684.7661,1067,MH,CS,CS,ACT,76850
7548058.755,479128.1778,1068,MH,CS,CS,REM,9177
7532084.521,483594.6421,1069,FCMH,CS,CS,ACT,4541
7531938.976,482476.0804,1070,WEIR,CS,CS,ACT,5496
7534264.339,475721.7487,1071,WEIR,CS,CS,ACT,14141
7542561.163,463779.6404,1072,MH,CS,CS,ACT,57309
7551951.441,469440.7759,1074,WQMH,CS,CS,ACT,19369
7555079.634,469402.2999,1075,FCMH,CS,CS,ACT,19398
7554979.247,469227.06,1076,FCMH,CS,CS,ACT,19558
7550442.595,469070.9757,1077,WQMH,PVT,CS,ACT,19629
7555204.108,466223.7274,1082,FCMH,CS,CS,ACT,21229
7538871.82,486250.2431,1086,MH,CS,CS,ACT,2723
7538860.083,486154.4728,1087,MH,CS,CS,ACT,2788
7536119.551,484130.7113,1088,WQMH,CS,CS,ACT,4139
7536027.904,483400.6716,1089,WQMH,CS,CS,ACT,4677
7539274.592,455642.8684,1090,WEIR,CS,CS,ACT,29548
7540748.465,453287.6696,1091,WQMH,CS,CS,ACT,31720
7552927.827,488175.8894,1093,WQMH,CS,CS,ACT,1822
7533543.775,487093.3862,1094,WQMH,CS,CS,ACT,2241
7536534.19,486886.5892,1095,WQMH,CS,CS,ACT,2344
7557454.875,486585.9029,1096,FCMH,CS,CS,ACT,2477
7535548.463,486355.4183,1097,WQMH,CS,CS,ACT,2625
7557443.223,486244.6529,1098,WQMH,CS,CS,ACT,2728
7557412.497,485460.0092,1100,WQMH,CS,CS,ACT,3183
7552700.768,458168.1138,1101,MH,CS,CS,ACT,27920
7554898.82,457124.9357,1102,MH,CS,CS,ACT,28554
7531032.235,476427.3363,1103,MH,CS,CS,ACT,13024
7554151.08,476041.0771,1104,MH,CS,CS,ACT,13699
7554141.67,475582.9685,1105,MH,CS,CS,ACT,14363
7547244.827,474085.5597,1106,CO,CS,CS,ACT,16444
7546556.805,473895.1483,1107,CO,CS,CS,ACT,16661
7547645.334,473863.8737,1108,CO,CS,CS,ACT,16695
7546535.459,473841.5459,1109,CO,CS,CS,ACT,16728
7546552.526,473884.4695,1110,MH,CS,CS,ACT,16674
7547651.079,473879.4731,1111,MH,CS,CS,ACT,16676
7546672.967,473836.7014,1112,MH,CS,CS,ACT,16734
7547628.347,473821.04,1113,MH,CS,CS,ACT,16756
7547157.449,473647.2244,1114,MH,CS,CS,ACT,16881
7549289.565,479743.315,1117,CO,CS,CS,ACT,8281
7549272.333,479696.145,1118,CO,CS,CS,ACT,8335
7558261.388,491676.9701,1119,MH,CS,CS,ACT,965
7556089.791,488682.5617,1120,MH,CS,CS,ACT,1661
7554743.227,456455.4016,1122,WQMH,CS,CS,ACT,28908
7538363.368,456323.8219,1123,FCMH,CS,CS,ACT,29032
7538526.355,456271.1129,1124,WQMH,CS,CS,ACT,29067
7537903.687,455968.1253,1126,WQMH,CS,CS,ACT,29301
7565717.642,455931.2792,1127,WQMH,CS,CS,ACT,29329
7536843.507,454902.5371,1128,WQVLT,CS,CS,ACT,9832
7536767.622,454898.9426,1129,WQVLT,CS,CS,ACT,30172
7545083.031,453746.5033,1132,WQMH,CS,CS,ACT,31251
7545623.027,453337.6056,1134,WQMH,CS,CS,ACT,31654
7540938.268,453293.2113,1135,WQMH,CS,CS,ACT,31716
7545505.316,453088.5804,1137,WQMH,CS,CS,ACT,31884
7541573.074,452942.2556,1138,WQMH,CS,CS,ACT,31996
7541600.636,452930.4239,1139,WQMH,CS,CS,ACT,32010
7543596.317,452798.9816,1140,WQMH,CS,CS,ACT,32118
7546586.924,452788.8287,1141,WQMH,CS,CS,ACT,32123
7546627.632,452693.2461,1142,WQVLT,CS,CS,ACT,32186
7551477.337,451693.5299,1143,WQMH,CS,CS,ACT,32880
7537393.274,450368.9813,1145,FCMH,CS,CS,ACT,33946
7548889.015,445695.0167,1147,WQMH,CS,CS,ACT,36120
7532012.067,481807.1814,1151,FCMH,CS,CS,ACT,6148
7530449.104,477468.1073,1153,WQMH,CS,CS,ACT,11457
7544478.959,476380.5151,1158,WQMH,CS,CS,ACT,13112
7544400.37,476142.5092,1161,WQMH,CS,CS,ACT,13509
7535210.427,475346.5016,1163,WQMH,CS,CS,ACT,14709
7554856.094,472707.1946,1168,FCMH,CS,CS,ACT,17441
7536107.88,483655.9872,1173,WQTREE,CS,CS,ACT,4461
7535936.519,483499.2799,1174,WQTREE,CS,CS,ACT,4575
7535951.753,483460.2051,1175,WQTREE,CS,CS,ACT,4608
7536015.761,483448.8816,1176,WQTREE,CS,CS,ACT,4614
7535984.727,483434.0932,1177,WQTREE,CS,CS,ACT,4625
7535281.05,483374.3304,1178,WQTREE,CS,CS,ACT,4705
7535260.643,483365.5889,1179,WQTREE,CS,CS,ACT,4712
7535298.592,483336.8353,1180,WQTREE,CS,CS,ACT,4737
7535275.321,483326.2116,1181,WQTREE,CS,CS,ACT,4746
7535019.895,483129.4045,1182,WQTREE,CS,CS,ACT,4925
7535058.682,483113.2388,1183,WQTREE,CS,CS,ACT,4943
7536124.118,482953.2956,1184,WQTREE,CS,CS,ACT,5094
7536126.658,482913.9905,1185,WQTREE,CS,CS,ACT,5128
7535023.546,482808.9026,1186,WQTREE,CS,CS,ACT,5259
7534983.775,482799.4262,1187,WQTREE,CS,CS,ACT,5268
7535167.444,482559.2703,1188,WQTREE,CS,CS,ACT,5397
7535133.74,482533.4882,1189,WQTREE,CS,CS,ACT,5430
7541639.03,478569.6175,1190,WQTREE,CS,CS,ACT,9889
7541567.839,478258.2405,1191,WQTREE,STAT,CS,ACT,10301
7548294.971,476066.7582,1192,WQTREE,CS,CS,ACT,13652
7548166.444,475628.1316,1193,WQTREE,CS,CS,ACT,14272
7564914,459850.0945,1194,WQTREE,CS,CS,ACT,26807
7564924.063,459842.8084,1195,WQTREE,CS,CS,ACT,26814
7564482.963,459421.1368,1196,WQTREE,CS,CS,ACT,27047
7564475.056,459413.2293,1197,WQTREE,CS,CS,ACT,27058
7564509.068,459392.1745,1198,WQTREE,CS,CS,ACT,27075
7564500.969,459384.3625,1199,WQTREE,CS,CS,ACT,27079
7563828.168,458820.4078,1200,WQTREE,CS,CS,ACT,27469
7563819.5,458812.6198,1201,WQTREE,CS,CS,ACT,27475
7563854.612,458791.7418,1202,WQTREE,CS,CS,ACT,27505
7563846.34,458784.1296,1203,WQTREE,CS,CS,ACT,27518
7551081.118,457471.5942,1204,WQTREE,CS,CS,ACT,28380
7551104.92,454099.9534,1205,WQTREE,CS,CS,ACT,30893
7550842.837,453953.105,1206,WQTREE,CS,CS,ACT,31039
7550578.931,453821.4905,1207,WQTREE,CS,CS,ACT,31152
7550314.802,453683.9318,1208,WQTREE,CS,CS,ACT,31333
7561438.982,465165.1109,1209,WQMH,CS,CS,ACT,21986
7542941.507,464406.4862,1211,FCMH,CS,CS,ACT,22610
7551688.361,463424.4869,1213,FCMH,CS,CS,ACT,23644
7548672.53,462353.269,1214,WQMH,CS,CS,ACT,24623
7548787.134,462172.6243,1215,WQMH,CS,CS,ACT,24800
7563246.277,461231.6522,1218,WEIR,CS,CS,ACT,25736
7550521.668,460452.5115,1220,FCMH,CS,CS,ACT,26334
7553053.882,460374.9019,1221,WQVLT,CS,CS,ACT,26404
7547789.335,459948.8153,1222,FCMH,CS,CS,ACT,26738
7546310.715,459110.4636,1223,WQMH,CS,CS,ACT,27290
7548071.437,458897.2064,1227,CO,CS,CS,ACT,27426
7549188.222,452854.3064,1236,FCMH,CS,CS,ACT,32070
7525908.301,461238.649,1239,CO,CS,CS,REM,25731
7546712.132,483445.6532,1242,MH,CS,CS,REM,4618
7548865.998,474916.2556,1251,CO,CS,CS,ACT,61763
7548864.808,473843.8314,1260,CO,CS,CS,ACT,16735
7550238.172,453645.1017,1261,WQTREE,CS,CS,ACT,31371
7550229.093,453640.6909,1262,WQTREE,CS,CS,ACT,31377
7549906.715,453489.9265,1263,WQTREE,CS,CS,ACT,31503
7549628.915,453393.4459,1264,WQTREE,CS,CS,ACT,31607
7547548.263,453380.0033,1265,WQTREE,CS,CS,ACT,31619
7547847.63,453368.394,1266,WQTREE,CS,CS,ACT,31628
7548148.142,453357.9967,1267,WQTREE,CS,CS,ACT,31635
7548356.998,453348.4682,1268,WQTREE,CS,CS,ACT,31641
7549328.811,453335.497,1269,WQTREE,CS,CS,ACT,31658
7548746.084,453331.4505,1270,WQTREE,CS,CS,ACT,31670
7549045.541,453320.9288,1271,WQTREE,CS,CS,ACT,31688
7561216.229,483549.0715,1272,MH,CS,CS,ACT,4534
7561169.727,482842.2923,1273,MH,CS,CS,ACT,5223
7559644.787,477787.6027,1274,MH,CS,CS,ACT,10960
7559643.254,477730.7762,1275,MH,CS,CS,ACT,11061
7559287.863,477829.0069,1276,WQMH,CS,CS,ACT,10849
7559642.758,477751.1142,1277,WQMH,CS,CS,ACT,11034
7562903.496,463477.9898,1278,MH,CS,CS,ACT,23588
7548884.352,445647.6227,1279,WQMH,CS,CS,ACT,36134
7536048.897,484275.9183,1280,WQTREE,CS,CS,ACT,4074
7536007.915,484267.311,1281,WQTREE,CS,CS,ACT,4079
7536078.866,483936.9957,1282,WQTREE,CS,CS,ACT,4267
7536068.745,483661.2343,1283,WQTREE,CS,CS,ACT,4458
7547374.63,467621.2008,1293,MH,CS,CS,ACT,20526
7547412.251,467169.665,1294,MH,CS,CS,ACT,20710
7561657.909,474372.2146,1295,MH,CS,CS,ACT,16024
7562065.693,475003.4406,1296,MH,CS,CS,ACT,15161
7562034.017,474415.1965,1297,MH,CS,CS,ACT,15962
7562530.221,473910.7526,1298,MH,CS,CS,ACT,16645
7533284.832,450088.77,1299,MH,CS,CS,ACT,34146
7533277.461,449828.003,1300,MH,CS,CS,ACT,34368
7533262.449,449815.4652,1301,MH,CS,CS,ACT,34376
7563011.437,464146.1457,1302,MH,CS,CS,ACT,22831
7534417.757,461949.2431,1305,MH,CS,CS,ACT,25017
7555061.929,487170.7477,1313,CO,CS,CS,ACT,73318
7555105.511,487230.1952,1314,CO,CS,CS,ACT,73319
7538842.065,480854.1637,1324,MH,CS,CS,ACT,7152
7545610.593,462637.5486,1325,MH,CS,CS,ACT,24338
7545662.14,462635.6821,1326,MH,CS,CS,ACT,24339
7545591.205,462665.2946,1327,MH,CS,CS,ACT,24299
7538543.497,448131.5951,1328,FCMH,CS,CS,ACT,35325
7537502.532,489434.8652,1329,CO,CS,CS,ACT,1481
7537535.822,489316.0062,1330,CO,CS,CS,ACT,1528
7537461.545,489540.062,1331,MH,CS,CS,ACT,1441
7544270.569,468542.0246,1332,MH,CS,CS,ACT,19892
7545777.336,463461.4373,1335,MH,CS,CS,ACT,23596
7554800.512,477803.1765,1336,MH,CS,CS,ACT,10928
7554753.756,477846.4111,1337,MH,CS,CS,ACT,10837
7554791.83,477653.7904,1338,MH,CS,CS,ACT,11202
7554784.122,477438.4596,1339,MH,CS,CS,ACT,11490
7554774.837,477179.1296,1340,MH,CS,CS,ACT,11954
7554767.892,476949.956,1341,MH,CS,CS,ACT,12258
7547279.143,477258.3615,1342,MH,CS,CS,ACT,11807
7547595.813,477146.6742,1343,MH,CS,CS,ACT,12044
7533084.827,479078.4446,1344,MH,CS,CS,ACT,9279
7533003.467,479019.5046,1345,MH,CS,CS,ACT,9377
7557560.878,476047.539,1347,MH,CS,CS,ACT,13654
7558072.708,476056.729,1348,FCMH,CS,CS,ACT,13676
7548904.369,445461.2933,1349,CO,CS,CS,ACT,36153
7549702.304,487110.7513,1350,MH,CS,CS,ACT,2214
7549707.495,487103.7694,1351,MH,CS,CS,ACT,2227
7546690.909,474302.9495,1352,MH,CS,CS,ACT,16094
7546715.945,474291.601,1353,MH,CS,CS,ACT,16101
7546720.625,474300.3963,1354,MH,CS,CS,ACT,16084
7546692.841,474231.9642,1355,MH,CS,CS,ACT,16180
7546248.897,474353.3238,1356,MH,CS,CS,ACT,16065
7557618.17,475797.8573,1361,MH,CS,CS,ACT,67862
7539870.833,452443.1184,1367,MH,CS,CS,ACT,32354
7545253.963,452437.3383,1368,FCMH,CS,CS,ACT,32363
7544659.673,452361.4183,1369,MH,CS,CS,ACT,32438
7541889.467,452323.2254,1370,MH,CS,CS,ACT,32463
7536666.77,452151.8156,1371,MH,CS,CS,ACT,32573
7543705.172,452077.2044,1372,MH,CS,CS,ACT,32621
7538302.383,452021.9075,1373,MH,CS,CS,ACT,32648
7549916.852,451788.0879,1374,WEIR,CS,CS,ACT,32771
7534518.466,451644.8743,1375,MH,CS,CS,ACT,32908
7538238.252,451642.2966,1376,MH,CS,CS,ACT,32913
7549447.38,451590.7277,1378,MH,CS,CS,ACT,32955
7549912.117,451570.4787,1379,MH,CS,CS,ACT,33000
7536645.704,451553.5863,1380,MH,CS,CS,ACT,33012
7553076.882,451549.8136,1381,MH,CS,CS,ACT,33015
7536897.984,451543.5787,1382,MH,CS,CS,ACT,33025
7537159.21,451533.935,1383,MH,CS,CS,ACT,33038
7551279.283,451416.0558,1384,MH,CS,CS,ACT,33126
7549726.995,451260.7877,1385,MH,CS,CS,ACT,33298
7535918.43,451232.1437,1386,MH,CS,CS,ACT,33311
7540892.79,451226.7575,1387,MH,CS,CS,ACT,33312
7547520.166,451106.127,1388,MH,CS,CS,ACT,33415
7554084.993,451002.1834,1389,MH,CS,CS,ACT,33531
7541546.34,450391.9688,1390,FCMH,CS,CS,ACT,33914
7552586.736,450181.5902,1391,MH,CS,CS,ACT,34094
7533887.092,450060.5732,1392,FCMH,CS,CS,ACT,34169
7545345.15,449916.7907,1393,MH,CS,CS,ACT,34286
7538748.456,449856.8973,1394,MH,CS,CS,ACT,34347
7547929.733,449451.4964,1395,MH,CS,CS,ACT,34659
7548023.213,449443.9738,1396,MH,CS,CS,ACT,34667
7550067.041,448936.8346,1397,MH,CS,CS,ACT,34942
7540815.932,448787.0154,1398,MH,CS,CS,ACT,34998
7547991.603,448677.2077,1399,MH,CS,CS,ACT,35054
7542285.212,448318.0535,1400,MH,CS,CS,ACT,35230
7543134.875,448304.4734,1401,MH,CS,CS,ACT,35234
7549647.099,448219.0023,1402,MH,CS,CS,ACT,35279
7541532.75,448128.461,1403,MH,CS,CS,ACT,35326
7541856.939,448011.81,1404,MH,CS,CS,ACT,35375
7544053.439,447940.3156,1405,MH,CS,CS,ACT,35404
7549639.392,447903.7293,1406,FCMH,CS,CS,ACT,35434
7541840.838,447885.6788,1407,MH,CS,CS,ACT,35444
7544596.078,447390.4216,1408,MH,CS,CS,ACT,35669
7549254.198,447328.3615,1410,MH,CS,CS,ACT,35698
7550752.557,447156.2769,1411,MH,CS,CS,ACT,35770
7567375.475,440938.6014,1414,MH,CS,CS,ACT,36458
7562102.816,460279.1572,1415,FCMH,CS,CS,ACT,26475
7548795.569,471716.7182,1416,MH,CS,CS,ACT,38431
7541771.793,457517.8629,1417,MH,CS,CS,ACT,28348
7539135.978,457245.3524,1418,MH,CS,CS,ACT,28486
7553553.448,456799.7749,1419,MH,CS,CS,ACT,28689
7544901.594,456648.1706,1420,MH,CS,CS,ACT,28787
7553002.149,456428.5295,1421,MH,CS,CS,ACT,28922
7545107.821,456386.8199,1422,MH,CS,CS,ACT,28962
7538381.136,456271.1165,1423,MH,CS,CS,ACT,29066
7538161.564,456188.4314,1425,MH,CS,CS,ACT,29133
7536162.906,456152.9544,1426,MH,CS,CS,ACT,29159
7536536.578,455990.9534,1427,MH,CS,CS,ACT,29288
7542449.685,455967.5098,1428,MH,CS,CS,ACT,29302
7554614.728,455779.2119,1429,MH,CS,CS,ACT,29438
7535924.334,455741.0935,1430,MH,CS,CS,ACT,29474
7539341.941,455619.372,1431,MH,CS,CS,ACT,29568
7536434.6,455592.0243,1432,MH,CS,CS,ACT,29589
7535777.228,455335.8967,1433,MH,CS,CS,ACT,29798
7535679.654,455250.5469,1435,MH,CS,CS,ACT,29883
7550410.21,455228.8438,1436,MH,CS,CS,ACT,29902
7538460.966,455163.476,1439,MH,CS,CS,ACT,29974
7544834.596,454821.6558,1442,MH,CS,CS,ACT,30231
7540356.317,454815.3383,1443,MH,CS,CS,ACT,30240
7548650.43,454811.6007,1444,MH,CS,CS,ACT,30245
7539802.95,454764.2736,1445,MH,CS,CS,ACT,30281
7539951.523,454722.9573,1446,MH,CS,CS,ACT,30315
7547637.249,454717.1499,1447,MH,CS,CS,ACT,30317
7544966.98,454702.7694,1448,MH,CS,CS,ACT,30328
7543465.529,454610.4718,1449,MH,CS,CS,ACT,30383
7543480.271,454457.4377,1450,MH,CS,CS,ACT,30501
7543459.265,454456.5994,1451,FCMH,CS,CS,ACT,30502
7536605.835,454355.3957,1452,MH,CS,CS,ACT,30603
7540034.43,454309.7323,1453,MH,CS,CS,ACT,30663
7535432.432,454166.6585,1454,MH,CS,CS,ACT,30829
7549343.693,454134.0075,1455,MH,CS,CS,ACT,30859
7548350.237,454025.9626,1456,MH,CS,CS,ACT,30968
7541074.436,454003.2746,1457,MH,CS,CS,ACT,30991
7543455.861,453980.7562,1458,MH,CS,CS,ACT,31008
7543382.79,453791.581,1459,MH,CS,CS,ACT,31185
7547080.332,453659.3878,1461,MH,CS,CS,ACT,31356
7535687.275,453646.0023,1462,MH,CS,CS,ACT,31372
7536068.969,453511.5623,1463,FCMH,CS,CS,ACT,31485
7534668.025,453170.7254,1464,MH,CS,CS,ACT,31822
7539144.461,453149.6516,1465,MH,CS,CS,ACT,31839
7545266.955,452799.2897,1466,MH,CS,CS,ACT,32117
7549008.991,452692.0328,1467,MH,CS,CS,ACT,32187
7554162.587,452672.0492,1468,MH,CS,CS,ACT,32205
7545606.474,452656.5348,1470,MH,CS,CS,ACT,32215
7550036.109,452485.9209,1471,MH,CS,CS,ACT,32300
7561872.28,463480.0942,1472,MH,CS,CS,ACT,23586
7551529.044,463352.3999,1473,MH,CS,CS,ACT,23715
7543042.393,463166.3461,1474,MH,CS,CS,ACT,23854
7561097.017,463007.5617,1475,MH,CS,CS,ACT,24008
7544782.526,462935.666,1476,MH,CS,CS,ACT,24055
7551918.15,462703.8743,1477,MH,CS,CS,ACT,24252
7561169.622,462685.623,1478,MH,CS,CS,ACT,24275
7535493.814,462519.6581,1479,MH,CS,CS,ACT,24438
7535051.034,462497.6591,1480,MH,CS,CS,ACT,24470
7543275.485,462491.956,1481,MH,CS,CS,ACT,24481
7556113.823,462484.1207,1482,FCMH,CS,CS,ACT,24500
7535862.744,462339.2182,1483,MH,CS,CS,ACT,24638
7537470.457,462257.9226,1484,MH,CS,CS,ACT,24725
7543291.763,462118.1394,1485,MH,CS,CS,ACT,24850
7526469.948,462095.4006,1486,MH,CS,CS,ACT,24867
7540576.697,461835.5384,1488,MH,CS,CS,ACT,25126
7554691.085,461645.773,1489,MH,CS,CS,ACT,25339
7548666.867,461542.3169,1490,MH,CS,CS,ACT,25435
7526185.58,461537.272,1491,MH,CS,CS,ACT,25439
7548925.907,461526.1506,1492,MH,CS,CS,ACT,25447
7563447.398,461429.5869,1493,MH,CS,CS,ACT,25528
7563361.459,461330.0131,1494,MH,CS,CS,ACT,25626
7548978.521,461158.1864,1495,MH,CS,CS,ACT,25780
7545621.766,461098.9423,1496,MH,CS,CS,ACT,25820
7545611.91,460909.5774,1497,MH,CS,CS,ACT,26008
7538134.76,460884.8491,1498,MH,CS,CS,ACT,26028
7546465.248,460637.543,1500,MH,CS,CS,ACT,26197
7540006.787,460305.9101,1501,MH,CS,CS,ACT,26463
7539201.182,460111.2598,1502,MH,CS,CS,ACT,26594
7539394.525,460070.4485,1503,MH,CS,CS,ACT,26634
7525461.007,460005.3045,1504,MH,CS,CS,ACT,26693
7538369.141,459751.2684,1506,MH,CS,CS,ACT,26868
7540771.835,459594.7398,1507,MH,CS,CS,ACT,26943
7539871.298,459561.9547,1508,MH,CS,CS,ACT,26957
7564628.32,459542.351,1509,MH,CS,CS,ACT,26974
7540275.475,459186.4892,1510,MH,CS,CS,ACT,27228
7541770.112,459142.7421,1511,MH,CS,CS,ACT,27258
7542342.892,459124.9557,1512,MH,CS,CS,ACT,27272
7540239.826,459081.8356,1514,MH,CS,CS,ACT,27313
7544523.199,458819.0154,1515,MH,CS,CS,ACT,27471
7547875.355,458777.644,1516,MH,CS,CS,ACT,27530
7562313.405,458515.7037,1517,MH,CS,CS,ACT,27664
7539860.86,458457.9908,1518,MH,CS,CS,ACT,27719
7539794.718,458344.4357,1519,MH,CS,CS,ACT,27817
7547673.711,458299.7484,1520,MH,CS,CS,ACT,27847
7553036.616,458155.4078,1521,MH,CS,CS,ACT,27926
7553061.605,458154.6398,1522,MH,CS,CS,ACT,27928
7553285.126,458060.4413,1523,MH,CS,CS,ACT,27982
7542609.19,457811.293,1524,MH,CS,CS,ACT,28143
7536437.143,457732.3517,1525,MH,CS,CS,ACT,28212
7536817.325,457711.0571,1526,MH,CS,CS,ACT,28225
7554198.438,470159.5856,1527,MH,CS,CS,ACT,18911
7556186.656,469769.2264,1528,MH,CS,CS,ACT,19135
7557208.909,469763.1637,1529,MH,CS,CS,ACT,19140
7553638.998,468262.8632,1531,MH,CS,CS,ACT,20079
7544061.636,468207.7415,1532,MH,CS,CS,ACT,20131
7543095.537,468135.7848,1533,MH,CS,CS,ACT,20179
7543394.699,468081.1276,1534,MH,CS,CS,ACT,20235
7539143.387,467112.6119,1536,MH,CS,CS,ACT,20742
7542745.851,466853.3629,1537,MH,CS,CS,ACT,20876
7541919.513,466755.4199,1538,MH,CS,CS,ACT,20930
7554076.477,465984.2365,1542,MH,CS,CS,ACT,21406
7538968.701,465407.0125,1545,MH,CS,CS,ACT,21818
7542875.479,465238.3793,1547,MH,CS,CS,ACT,21939
7539417.624,465173.2028,1548,MH,CS,CS,ACT,21981
7561443.602,465138.5417,1549,MH,CS,CS,ACT,22011
7539359.737,465106.7694,1550,MH,CS,CS,ACT,22039
7565026.163,465043.5663,1551,MH,CS,CS,ACT,22084
7565191.311,464848.4291,1553,FCMH,CS,CS,ACT,22205
7561497.19,464822.2717,1554,FCMH,CS,CS,ACT,22234
7545642.889,464795.6211,1555,MH,CS,CS,ACT,22262
7561378.452,464653.75,1557,MH,CS,CS,ACT,22395
7563820.001,464333.9616,1558,MH,CS,CS,ACT,22683
7564688.522,463982.3291,1559,MH,CS,CS,ACT,23076
7542097.734,463956.4278,1561,MH,CS,CS,ACT,23116
7546552.606,463807.1801,1562,MH,CS,CS,ACT,23265
7541047.391,463792.771,1563,MH,CS,CS,ACT,23286
7561621.862,463591.2992,1565,MH,CS,CS,ACT,23477
7560010.688,463555.3442,1566,MH,CS,CS,ACT,23522
7563113.84,463541.2231,1567,MH,CS,CS,ACT,23545
7560253.992,463528.378,1568,MH,CS,CS,ACT,23552
7560622.725,463515.9669,1569,MH,CS,CS,ACT,23561
7531071.481,474813.4583,1570,MH,CS,CS,ACT,15473
7546384.956,474795.622,1571,MH,CS,CS,ACT,15506
7557023.423,474780.3973,1572,MH,CS,CS,ACT,15521
7531557.799,474769.022,1573,MH,CS,CS,ACT,15539
7547762.398,474753.1198,1574,MH,CS,CS,ACT,15562
7536567.474,474706.9485,1575,MH,CS,CS,ACT,15615
7555357.041,474613.8632,1577,MH,CS,CS,ACT,15729
7530811.485,474466.8081,1578,MH,CS,CS,ACT,15912
